facility_id,lat,lon,geo_source
FA0326782,33.858288861741,-118.099501050039,census
FA0272433,34.145968243146,-118.25265465486,census
FA0166301,34.086685122628,-117.907910434742,census
FA0304516,33.789534205744,-118.311955390472,census
FA0166300,34.088667587093,-117.890204489792,census
FA0353768,34.023885908995,-118.181853479705,census
FA0333075,33.989116861125,-118.3238713362,census
FA0202567,34.010800284212,-118.108009930214,census
FA0240841,33.982668844497,-118.039377360489,census
FA0014260,34.257464392687,-118.485010065828,census
FA0277295,33.911605319605,-118.216618426142,census
FA0052526,34.066989854948,-118.389742452885,census
FA0272428,34.101482198316,-118.340803829737,census
FA0326785,34.178896542385,-118.37023152421,census
FA0295945,34.048604632351,-118.25547861925,census
FA0067630,34.172179437124,-118.430251706679,census
FA0353773,33.830937352078,-118.27774891537,census
FA0321082,34.092009130731,-118.039469208111,census
FA0333067,34.066973344736,-118.385734706643,census
FA0329805,34.083348129447,-118.15392004689,census
FA0240850,34.271970286886,-118.501642847455,census
FA0312149,33.884554885425,-118.411130864333,census
FA0041869,33.892376388779,-118.309203628402,census
FA0259450,34.067514863602,-118.399600111389,census
FA0020945,34.058101083009,-118.064148635149,census
FA0353775,34.204204210567,-118.387848054087,census
FA0066312,34.023211568094,-118.462234295496,census
FA0020950,34.028789293273,-118.411372902132,census
FA0321089,33.972869970733,-118.212927500777,census
FA0032927,34.172055846864,-118.449926845933,census
FA0032929,34.184674423317,-118.349492349619,census
FA0326776,33.884606514931,-118.125182391512,census
FA0272418,34.16389041394,-118.523087050474,census
FA0289286,33.959534657788,-118.165329005958,census
FA0301492,33.959973237225,-118.211324116042,census
FA0272411,34.061636686026,-118.308828342528,census
FA0002294,34.09806684644,-118.30000578368,census
FA0267065,34.054017752346,-118.464453355866,census
FA0356812,33.948901300086,-118.163032677891,census
FA0248784,34.089054355409,-118.015492582006,census
FA0356814,34.20191343011,-118.448827541769,census
FA0305821,34.06324555086,-118.447110909263,census
FA0356817,34.017879935638,-118.220141610833,census
FA0027557,34.09067008644,-118.013716028714,census
FA0167651,34.158182995226,-118.251443434471,census
FA0259448,34.044533472641,-117.96400751704,census
FA0015576,34.181240511136,-118.309374961574,census
FA0279017,34.146806775587,-118.424255770274,census
FA0014249,34.047277443508,-118.301342224784,census
FA0048499,34.0695370984,-118.405974676118,census
FA0239831,34.20881310926,-118.518664057875,census
FA0326766,34.009691129345,-117.928922737381,census
FA0267063,33.986224997641,-118.231186072775,census
FA0068983,33.966221140667,-118.222453159816,census
FA0289295,34.167063338383,-118.531600581424,census
FA0356822,34.181487405542,-118.311513294817,census
FA0356826,34.144556036031,-118.394497455199,census
FA0248796,33.989272445888,-118.229979570228,census
FA0356825,34.140261996497,-118.019459295455,census
FA0039549,33.934028757446,-118.182466780213,census
FA0333045,34.14826032048,-118.819083092887,census
FA0333043,33.789589472991,-118.318842597584,census
FA0167640,34.032553997701,-117.914009831782,census
FA0240833,34.071977813327,-117.934778492147,census
FA0040517,34.087559398653,-118.134663218152,census
FA0353798,33.901891463505,-118.371631777509,census
FA0356820,34.183066108374,-118.311689233478,census
FA0067668,34.176419637931,-118.321588525547,census
FA0015589,34.239166378239,-118.55363712327,census
FA0356818,34.183066108374,-118.311689233478,census
FA0018616,34.220123412391,-118.572301400844,census
FA0273728,34.172073845333,-118.423163023662,census
FA0293315,34.235371792183,-118.258098836161,census
FA0068994,33.791072796731,-118.263703998625,census
FA0271148,34.150274742473,-118.660267556224,census
FA0272477,33.968072575979,-118.225279432849,census
FA0356835,34.227678980585,-118.527276953959,census
FA0271147,34.579620244252,-118.119075712523,census
FA0053025,34.172055847297,-118.457503518916,census
FA0356837,34.100253116581,-118.290391273471,census
FA0305800,34.004743587774,-118.486359425284,census
FA0356838,34.19501614574,-118.179601047198,census
FA0073435,34.157362574469,-118.491279775025,census
FA0065807,34.078054117545,-118.020680843548,census
FA0356831,33.888163481682,-118.2069579902,census
FA0030381,34.153524010093,-118.757424227686,census
FA0073429,34.062834290509,-118.040774478953,census
FA0045406,34.253511301131,-118.410507347448,census
FA0240878,34.187485504073,-118.642663042858,census
FA0288823,34.152301549519,-118.45669667359,census
FA0171783,34.172360856498,-118.396430764444,census
FA0062787,34.103683070327,-117.704369085227,census
FA0283130,33.886228722141,-118.309061716847,census
FA0356844,34.110195124012,-118.191704327913,census
FA0177092,34.255567921999,-118.536024926904,census
FA0356843,34.571738893277,-118.04506909098,census
FA0053015,34.009725992652,-117.929140461876,census
FA0251527,33.862043955028,-118.266315720075,census
FA0007119,34.235548436226,-118.535216828181,census
FA0271133,33.959875060878,-118.325643955935,census
FA0240891,34.142277520268,-118.389770871442,census
FA0356848,34.06091674598,-118.239095369795,census
FA0007114,34.239166378239,-118.55363712327,census
FA0061458,34.009040261333,-117.925178751293,census
FA0271132,33.945375283487,-118.216709721493,census
FA0356849,34.050828709096,-118.248056592365,census
FA0065813,33.976165876248,-118.230176180825,census
FA0019121,34.217894533892,-118.369907627281,census
FA0042367,33.95989826529,-118.222805820524,census
FA0019125,33.890256454921,-118.303588458133,census
FA0225230,34.054521926584,-118.382108268524,census
FA0300121,34.042939839432,-118.250740850672,census
FA0322375,34.494519422318,-118.326141619615,census
FA0276859,33.978842946624,-118.195358247941,census
FA0272451,34.072303165193,-117.878482591552,census
FA0271120,34.050733492806,-118.24831995042,census
FA0356850,34.060015485275,-118.419837123475,census
FA0297790,34.060015485275,-118.419837123475,census
FA0309380,34.095148363602,-118.127038053601,census
FA0016068,34.079071103237,-117.969861056352,census
FA0309381,34.056131589629,-118.176751766709,census
FA0046716,34.04632664747,-118.251652684292,census
FA0308052,33.790780332704,-118.269381226857,census
FA0259486,34.197398094282,-118.159022623563,census
FA0264829,34.095345746935,-118.295659825224,census
FA0308050,34.149234896234,-118.438178149907,census
FA0326725,34.033208923933,-118.25219541821,census
FA0326722,33.838828848651,-118.390063604206,census
FA0177064,34.442489390804,-118.59982256063,census
FA0272449,33.838828848651,-118.390063604206,census
FA0356865,34.203989876022,-118.348804893877,census
FA0033406,34.052589472138,-118.307486494679,census
FA0030379,34.442352115036,-118.574090675691,census
FA0259471,34.090193465823,-117.96048223438,census
FA0261793,34.070122331681,-118.35175521035,census
FA0016076,34.034979029218,-118.258093420001,census
FA0001833,34.219689472942,-118.600463743578,census
FA0333002,34.051539679625,-118.24567050937,census
FA0041012,34.050058629346,-118.240478568744,census
FA0258144,34.109133572389,-118.193857653737,census
FA0323685,33.901861928027,-118.299478184315,census
FA0323688,33.889417450998,-118.12335837285,census
FA0029382,34.028967775844,-118.1485338659,census
FA0284494,34.257441789929,-118.499388074141,census
FA0028053,33.901959696785,-118.381421211886,census
FA0354215,34.028569824529,-118.275660134722,census
FA0354216,33.804269556044,-118.165915313046,census
FA0354218,34.032589447722,-118.347230934652,census
FA0264895,34.42806355629,-118.536385644236,census
FA0225286,34.106662498746,-117.862140672888,census
FA0225289,33.953446496948,-118.129667830992,census
FA0137822,33.974069980205,-118.22328834924,census
FA0354211,33.903552576305,-118.388629896497,census
FA0331298,34.014351458244,-118.49649964533,census
FA0326708,34.036131988642,-118.251450140435,census
FA0137819,34.156536179749,-118.641885772587,census
FA0322347,34.056305233251,-118.258167442015,census
FA0255943,34.157547847717,-118.437094271788,census
FA0043661,34.018799152154,-118.501519479795,census
FA0178372,34.219678966612,-118.608380871009,census
FA0280060,34.191955650951,-118.623444809496,census
FA0055637,34.03046174792,-118.447879059755,census
FA0262221,34.077812293325,-117.907670329929,census
FA0302746,34.072752763609,-118.371336232604,census
FA0262226,34.150989253752,-118.758477379551,census
FA0022726,34.235258255004,-118.435970646246,census
FA0280077,34.051646841349,-118.218454709205,census
FA0017387,34.062745005123,-118.02078380884,census
FA0065864,34.03004233899,-118.497725569423,census
FA0043655,33.952702162029,-118.191629884014,census
FA0324996,33.858406739853,-118.30753085221,census
FA0322334,34.184491276951,-118.336189994147,census
FA0004042,34.140196449822,-118.024493558033,census
FA0010716,33.947291932733,-118.386041268272,census
FA0028032,34.101477848421,-118.341484486304,census
FA0297757,34.193880840324,-118.377264070107,census
FA0150818,34.208769146457,-118.387848057362,census
FA0028006,33.95942282691,-118.385450650189,census
FA0297751,33.863283090846,-118.400212385189,census
FA0297753,34.00708597066,-117.912578110011,census
FA0262210,34.033402125293,-118.442169708679,census
FA0302714,34.062794046458,-118.120901088814,census
FA0263546,33.88933645265,-118.15275164018,census
FA0302716,33.791003713394,-118.26730786401,census
FA0354233,34.494504693675,-118.326281292393,census
FA0018680,34.080528400709,-117.71920473446,census
FA0354235,34.003518178333,-118.239241742427,census
FA0065871,34.088669361243,-117.952025259054,census
FA0060182,33.997298720049,-118.145496407966,census
FA0324983,33.889095861303,-118.153174814171,census
FA0008431,34.179336845059,-118.432268513084,census
FA0308015,34.025861182377,-117.894974104029,census
FA0297769,33.824352808192,-118.385561473986,census
FA0354249,34.09908248329,-118.073327448003,census
FA0052585,34.039641469568,-118.26039454088,census
FA0010742,33.978241155399,-118.036074201913,census
FA0008423,34.144325168733,-118.257492819919,census
FA0354245,33.982072447187,-118.238890222839,census
FA0038292,33.988804051524,-118.202316448913,census
FA0156118,34.076463074003,-117.907653249865,census
FA0043636,33.893428221825,-118.352783831833,census
FA0177038,33.903558860139,-118.161133165839,census
FA0065887,34.072273947561,-118.024382873782,census
FA0065888,34.072273947561,-118.024382873782,census
FA0043633,33.931192851556,-118.183418744545,census
FA0242608,34.022134294632,-118.464237320401,census
FA0323641,34.029478674653,-118.458531545345,census
FA0140633,34.106265181902,-118.337543055045,census
FA0036409,34.01244248269,-118.086962716693,census
FA0160246,34.151143903062,-118.450399434721,census
FA0241210,34.027940042343,-118.390351950921,census
FA0354250,34.260451090017,-118.323930802313,census
FA0318286,34.25729243746,-118.597785075783,census
FA0274130,34.018660386275,-118.113490681656,census
FA0177922,34.194615469472,-118.431322539691,census
FA0324968,34.018435927601,-118.148232777552,census
FA0306295,34.076939978396,-118.215467395527,census
FA0279832,34.063524361734,-118.29799587106,census
FA0068002,33.817351398079,-118.381000928483,census
FA0140624,34.094895076593,-118.373945424806,census
FA0036416,34.185882669174,-118.431318033438,census
FA0298111,34.114265102926,-118.07342987885,census
FA0295087,33.794298985847,-118.336066177808,census
FA0071664,33.971484627196,-118.164068173649,census
FA0037741,34.07910415171,-117.969826355452,census
FA0331244,34.172404443185,-118.536763247713,census
FA0024436,33.924381505061,-118.378309250877,census
FA0024432,33.957996998999,-117.998300696145,census
FA0309334,34.067242644809,-117.931508107733,census
FA0278517,34.135971577252,-118.054182070973,census
FA0020071,34.17934584348,-118.404654982767,census
FA0025760,34.391859968548,-118.471276200773,census
FA0320591,34.091400066568,-117.960522090007,census
FA0068012,33.930534313992,-117.995512440789,census
FA0331237,34.586219455461,-118.147532506859,census
FA0159276,34.428253574373,-118.536230527419,census
FA0309309,33.925506182868,-118.238888228703,census
FA0312958,34.052211853686,-118.262911696297,census
FA0331235,34.674912772457,-118.113985932483,census
FA0332566,34.238547244759,-118.262986216988,census
FA0164625,34.052625839598,-118.090568992479,census
FA0138331,34.152262434846,-118.352118803934,census
FA0298125,33.945616732571,-118.387522325713,census
FA0295096,34.193655854655,-118.62725250661,census
FA0019051,34.093488848585,-118.37784106667,census
FA0354279,34.020512197905,-118.452740987027,census
FA0295095,33.898458775195,-118.008981149871,census
FA0013755,34.219979655359,-118.589050834127,census
FA0323610,34.049412079503,-118.243909703794,census
FA0250156,34.189746325007,-118.60574947523,census
FA0249152,34.38021250761,-118.528950615895,census
FA0251486,34.272897706222,-118.502122501892,census
FA0249151,34.081190629247,-117.982163995629,census
FA0037708,34.143041661989,-118.401822906703,census
FA0164614,34.043962934846,-118.275556187455,census
FA0004820,34.003717449659,-118.325202895871,census
FA0222946,33.916471456225,-118.270464586477,census
FA0300985,34.076095444637,-118.377247935816,census
FA0354286,33.930783871412,-118.416031348759,census
FA0004828,33.896095455181,-118.21145380413,census
FA0298130,33.83409330136,-118.315123522819,census
FA0019069,34.008472084787,-118.413779348724,census
FA0250140,34.040530078167,-118.443361445326,census
FA0320578,34.067122447181,-118.404741450723,census
FA0354281,34.201644219145,-118.579658170869,census
FA0070347,33.991384454524,-117.931972357869,census
FA0071679,34.179057312706,-118.383108557677,census
FA0249165,33.731413552844,-118.32897593025,census
FA0035995,33.990284657387,-118.064684373144,census
FA0068040,34.16906856933,-118.331207504838,census
FA0010695,33.969359209908,-118.037437442438,census
FA0319570,33.931650209106,-118.300360954026,census
FA0300954,34.039423409071,-118.255770467222,census
FA0354298,33.880092491731,-118.335041474873,census
FA0300958,34.082096301833,-118.343974791253,census
FA0274171,33.96172753644,-118.366441687613,census
FA0324919,33.915350731413,-118.011716820197,census
FA0042299,34.017286978,-118.278054708818,census
FA0354292,34.415598105163,-118.456203217951,census
FA0013732,34.20289644382,-118.605788462978,census
FA0162856,34.412974637739,-118.555789185475,census
FA0320563,34.193815444345,-118.597737791678,census
FA0320560,34.21968037455,-118.608296306446,census
FA0312949,34.094458346545,-118.151998194023,census
FA0356007,34.11331213545,-117.765409838566,census
FA0241260,33.987071952871,-118.185502698144,census
FA0356009,34.170830016158,-118.5409476901,census
FA0037702,34.090725624698,-118.356729170893,census
FA0058626,34.200954847653,-118.518827657136,census
FA0010683,34.24357219029,-118.536159057939,census
FA0356002,33.952972620821,-118.194266206164,census
FA0356001,34.050561484558,-118.240634051042,census
FA0242598,34.043764221156,-118.251697518437,census
FA0356003,33.93509727692,-118.352790136836,census
FA0300969,34.031934587794,-118.308877579506,census
FA0034670,33.875286941999,-118.082240237551,census
FA0324908,33.985985767427,-118.058087559249,census
FA0324910,33.940824498734,-117.993161092771,census
FA0324911,34.060356734507,-118.014593923793,census
FA0283063,34.243053493828,-118.536020438408,census
FA0283062,34.559118354993,-118.045108082592,census
FA0042280,34.345182178193,-118.535685007298,census
FA0013746,34.128193682023,-117.827798542872,census
FA0162883,34.058196630277,-117.935480460388,census
FA0030289,34.214388640293,-118.448616978769,census
FA0055586,34.264976117563,-118.524204693002,census
FA0165911,34.416461826541,-118.456760500465,census
FA0159234,34.034780241237,-118.283449231619,census
FA0061424,34.01835377352,-118.147832276547,census
FA0327171,33.892112055036,-118.309066900638,census
FA0356014,34.024846077158,-118.394665032034,census
FA0324906,33.942725571569,-118.028130117843,census
FA0324904,34.028843397218,-118.411271457227,census
FA0046639,34.172064845742,-118.43030913251,census
FA0022664,33.880706571841,-118.142542831359,census
FA0255888,34.201060444441,-118.613155950423,census
FA0279815,33.999449698231,-117.84520849305,census
FA0013714,33.901954464137,-118.383029770183,census
FA0249192,33.973064311497,-118.209592747499,census
FA0279816,34.026901937267,-118.199132601447,census
FA0306248,34.239166378239,-118.55363712327,census
FA0263494,34.050547840832,-117.943971495358,census
FA0061437,34.194312843369,-118.431322539361,census
FA0241242,33.962348193696,-118.224315363213,census
FA0061438,34.073661458816,-118.210174275587,census
FA0315182,34.41662412414,-118.51234353095,census
FA0262168,34.059318259815,-118.38702282397,census
FA0320529,34.153882171441,-118.335434178934,census
FA0356026,34.052707331935,-118.294415491301,census
FA0070395,34.1387103793,-118.359332274204,census
FA0042268,33.931736965878,-117.985478657028,census
FA0320539,34.078468138815,-117.881377836918,census
FA0047952,34.415760103236,-118.462872713727,census
FA0250185,34.065585094563,-118.268024430067,census
FA0327155,34.071033648065,-118.280499735815,census
FA0308876,34.185893870599,-118.448644004658,census
FA0026205,34.156560236459,-118.605880119365,census
FA0356035,33.997890662116,-118.076178725166,census
FA0315172,34.046807546334,-118.235217807077,census
FA0041833,33.839268818032,-118.35353561031,census
FA0059120,34.127079558339,-117.908920468957,census
FA0041837,33.943385381985,-118.198560780838,census
FA0356038,33.982205609543,-118.03723671812,census
FA0256311,34.178575212522,-118.440048026504,census
FA0175344,34.172579223972,-118.279338099964,census
FA0277253,34.062747569202,-118.072729292499,census
FA0356031,34.421871894466,-118.546650745989,census
FA0138396,33.879715868983,-118.291275334759,census
FA0143754,33.885123264793,-118.318907610967,census
FA0327159,33.929878756349,-118.183796706057,census
FA0256317,34.084184316806,-118.384915813561,census
FA0308889,34.063824035021,-118.399142949149,census
FA0028870,34.136098409093,-117.868171483723,census
FA0266580,33.973196151919,-118.225139215199,census
FA0026212,33.958558756307,-118.085025795632,census
FA0356044,33.966963859189,-118.269587899689,census
FA0282605,34.093112319055,-117.93681099286,census
FA0283938,34.158644172224,-118.370925394066,census
FA0036495,33.989067858895,-118.307749357998,census
FA0007913,33.945487458284,-118.364321582305,census
FA0315165,34.162384621928,-118.052794287242,census
FA0050780,34.039193080488,-118.442213314371,census
FA0319525,34.051657254048,-118.257820302578,census
FA0036491,33.94034364378,-118.046311605042,census
FA0036492,34.087021674689,-117.958796234348,census
FA0300917,33.939837084975,-118.132733911866,census
FA0278594,34.573454134864,-118.045065379935,census
FA0356042,33.988237927139,-117.90136286895,census
FA0291557,34.201957057671,-118.597659584093,census
FA0068891,34.193799849171,-118.531740022596,census
FA0306220,33.958645996779,-118.21165355167,census
FA0289241,34.106659931295,-117.846278738882,census
FA0330785,33.898677576325,-118.005719726929,census
FA0059106,33.95875626182,-118.448667008187,census
FA0282616,34.031914201196,-118.249939616377,census
FA0356054,34.036970988596,-117.949071765665,census
FA0003589,34.271957838199,-118.499688421392,census
FA0027516,34.131193812993,-118.252246089449,census
FA0244309,34.223754335241,-118.536011458139,census
FA0357387,34.201123435423,-118.455809511415,census
FA0037796,34.07300262295,-117.887269737429,census
FA0282612,33.91686707204,-118.291871859451,census
FA0356058,34.054495595088,-118.308991328954,census
FA0319511,34.186489597665,-118.623289158009,census
FA0041815,34.23569652576,-118.484482764723,census
FA0282614,34.100784375199,-118.326741912584,census
FA0176654,33.821288228966,-118.351240279535,census
FA0067579,33.986293917226,-118.439386007121,census
FA0357380,34.264792703324,-118.514385469922,census
FA0315159,34.048256321772,-118.442737313974,census
FA0357381,34.157625764737,-118.49319735393,census
FA0277278,33.83841612008,-118.389133069413,census
FA0356053,34.014793636558,-117.975167502985,census
FA0258959,34.114300062402,-117.9070735684,census
FA0015535,34.184125754988,-118.323780287069,census
FA0329790,34.026901937267,-118.199132601447,census
FA0257623,34.200882050166,-118.579920313403,census
FA0258957,34.403851596471,-118.462432999495,census
FA0049784,33.98729875433,-118.186554633294,census
FA0047122,34.107858137427,-117.748481999009,census
FA0330775,33.777162278757,-118.343416001751,census
FA0289261,34.236306553084,-118.390693565144,census
FA0308867,34.182034787798,-118.311120591831,census
FA0241282,34.165914568785,-118.623881075486,census
FA0329787,34.072020854343,-118.388809936148,census
FA0041809,34.426833527591,-118.424246324548,census
FA0306203,33.951027144146,-118.206463432651,census
FA0307537,34.257319434133,-118.539974961434,census
FA0164691,34.246107186843,-118.536159059966,census
FA0175329,33.916444461569,-118.365757346598,census
FA0274184,33.988201808813,-117.902887694732,census
FA0319500,34.047232908891,-118.025426643605,census
FA0164690,34.236016125612,-118.50246181988,census
FA0277283,34.046991391924,-118.262161283615,census
FA0176666,34.232772929576,-118.536154549874,census
FA0357391,34.19391444064,-118.533217947872,census
FA0319502,33.902473073843,-118.028734931572,census
FA0015542,34.264803018858,-118.515901254814,census
FA0356064,33.837493560513,-118.348219788758,census
FA0289264,34.060174772303,-118.446677043626,census
FA0306201,33.941313634861,-118.181444373675,census
FA0151380,34.04564828147,-118.266479145464,census
FA0066254,34.071935595773,-118.364055783565,census
FA0308860,34.218904648743,-118.4721735507,census
FA0044087,33.916338864507,-118.264476334751,census
FA0138359,33.904551143942,-118.326433277221,census
FA0004852,34.017224353917,-118.410036559142,census
FA0037778,33.904316240868,-118.388348803272,census
FA0330760,33.902712861302,-118.254522715376,census
FA0057388,34.193309462947,-118.64270643718,census
FA0256354,34.060015485275,-118.419837123475,census
FA0292839,34.038087887967,-118.441093152001,census
FA0356070,34.073951731048,-117.828838528471,census
FA0356073,33.839328474993,-118.081978377118,census
FA0279875,33.957421107962,-118.036865983235,census
FA0356075,33.870995293875,-118.082328330624,census
FA0175304,34.222767983787,-118.605838443112,census
FA0356074,34.067356856224,-118.134258105891,census
FA0327116,34.032355526025,-118.45418415459,census
FA0328447,34.076095444637,-118.377247935816,census
FA0304474,34.050855597141,-117.94346166521,census
FA0330752,33.822822810153,-118.333243416983,census
FA0269654,34.239166378239,-118.55363712327,census
FA0353814,34.420167401335,-118.545995888519,census
FA0050742,34.045389262109,-118.265829218037,census
FA0356087,34.00382801132,-118.265161010664,census
FA0012490,33.873920868519,-118.326519507749,census
FA0356080,34.14272624902,-118.245325505902,census
FA0315125,34.172196283906,-118.403387900463,census
FA0356081,33.962666496048,-118.24757160865,census
FA0278550,34.168340212816,-118.534766540455,census
FA0356084,34.119412936963,-118.227989982414,census
FA0050733,34.072940832742,-117.886585292527,census
FA0012498,34.186732433101,-118.387709513938,census
FA0176645,33.988431011281,-117.904758637671,census
FA0356085,34.016296173911,-118.498616276957,census
FA0024471,33.96875661603,-118.210143613542,census
FA0329763,34.172613686094,-118.562607330476,census
FA0303123,34.601848633862,-118.146756992407,census
FA0163335,34.075233825296,-117.882223308788,census
FA0248700,34.069439713784,-117.937350114751,census
FA0330740,34.07141439097,-118.356473993071,census
FA0329755,34.171553034909,-118.378577814687,census
FA0305785,33.98847107926,-117.905493216481,census
FA0033399,34.420461781015,-118.547855481576,census
FA0300091,34.063645613616,-118.297041889066,census
FA0165990,34.187070885285,-118.413715009564,census
FA0050731,34.034329258143,-117.913132113354,census
FA0269648,34.042129326506,-117.949113403633,census
FA0243018,33.858106790537,-118.391063994679,census
FA0356091,34.098148522745,-118.310665182981,census
FA0069316,34.224090375679,-118.365665032332,census
FA0050728,34.140579902516,-118.073388680666,census
FA0356090,34.169407932786,-118.450817519761,census
FA0356092,33.889095861254,-118.152286987251,census
FA0312073,34.085044980743,-117.961331187065,census
FA0012462,33.972496715348,-118.164192036844,census
FA0356094,34.021132689374,-118.161070519671,census
FA0012464,33.971010290182,-118.195232155286,census
FA0328429,34.24357219029,-118.536159057939,census
FA0143730,33.941422713789,-118.048384901999,census
FA0278567,34.180810246034,-118.536082748542,census
FA0270629,34.015954882118,-117.921346582857,census
FA0012468,34.068914692875,-117.923499566205,census
FA0270624,34.034237690316,-118.254042065871,census
FA0269630,34.030388470677,-118.470988836958,census
FA0035108,34.101477848421,-118.341484486304,census
FA0020091,34.092514220642,-118.379138360791,census
FA0265274,33.987212195378,-118.186826665415,census
FA0265275,33.968906127187,-118.164432332338,census
FA0330736,33.807924353547,-118.271758831151,census
FA0291540,34.201258431433,-118.386350542497,census
FA0329749,34.021895150027,-118.164147296588,census
FA0243021,34.285703883894,-118.502004776621,census
FA0283915,34.128728307998,-117.830839248951,census
FA0032076,34.227506718552,-118.502541321041,census
FA0315101,33.770172680563,-118.367118148515,census
FA0024459,33.935245439579,-118.010711448522,census
FA0050711,33.80063636767,-118.315987511339,census
FA0050710,33.813087205352,-118.368788690984,census
FA0044042,34.010829244786,-118.082220209511,census
FA0138385,33.938678433698,-118.343954866608,census
FA0066295,33.989021384425,-118.320715450241,census
FA0292865,34.035349487818,-118.47813999704,census
FA0329740,34.079981000913,-118.093447909269,census
FA0066299,33.825262439969,-118.276246093765,census
FA0303101,34.206666673386,-118.623487757367,census
FA0303100,34.000782814138,-118.4822491905,census
FA0303103,34.181395657804,-118.309379852385,census
FA0303105,34.052346850893,-118.289691777782,census
FA0027259,34.014637999772,-117.974795195464,census
FA0330723,33.975263289301,-118.357688877369,census
FA0158600,34.003277159616,-118.484924543508,census
FA0158605,33.972904135096,-118.234488973568,census
FA0353841,34.028458091714,-118.282544074995,census
FA0163193,33.964419896641,-118.204583966062,census
FA0045917,34.097993910096,-118.361625326456,census
FA0020621,34.460835270726,-118.534198288417,census
FA0283898,34.057665850707,-118.296762297895,census
FA0045924,33.984948750638,-118.451558434288,census
FA0283894,33.86185341153,-118.392124614459,census
FA0033929,34.14142644687,-118.221443395993,census
FA0250971,33.77909776642,-118.391351452724,census
FA0030899,33.971857153182,-118.070699207062,census
FA0328403,33.98729714216,-118.060257049957,census
FA0295869,33.804624980447,-118.350148767842,census
FA0274922,33.96043886461,-118.353153388365,census
FA0222005,33.825194621202,-118.346047804603,census
FA0008964,33.945181565781,-117.995858667007,census
FA0248655,33.994295597102,-118.271237462218,census
FA0294551,34.192697690569,-118.562162671175,census
FA0073162,34.205986184802,-118.387848055352,census
FA0163189,34.207288337033,-118.536124807944,census
FA0224661,34.07895952161,-118.114625576336,census
FA0222004,34.060344419714,-118.014568121374,census
FA0312062,34.442595617709,-118.512145004131,census
FA0018316,34.181589419003,-118.384635733807,census
FA0066877,34.703893134443,-118.146243652441,census
FA0352517,34.143274751869,-118.397851583427,census
FA0066879,33.958889031878,-118.222339292931,census
FA0156895,34.011072459837,-117.886651719613,census
FA0274918,34.047983926833,-118.257780823438,census
FA0061187,33.932616102258,-118.282660372571,census
FA0239700,33.901967073265,-118.293516422789,census
FA0330708,33.757456275906,-118.311493938791,census
FA0330703,34.103498557296,-118.237739673196,census
FA0006332,34.192428370854,-118.62344619981,census
FA0294567,34.172919082584,-118.379556829799,census
FA0158621,34.208287444787,-118.632859274565,census
FA0294565,33.864059312575,-118.094681985112,census
FA0166244,34.059331193561,-118.030609271793,census
FA0005008,34.208637719155,-118.605803012201,census
FA0016581,33.945410417859,-118.334192922991,census
FA0050496,34.141542557951,-118.388460052439,census
FA0249958,34.060015485275,-118.419837123475,census
FA0041541,34.1636138723,-118.255542052686,census
FA0257587,33.97052434433,-118.291364724158,census
FA0224690,33.973758011748,-118.256465906924,census
FA0353859,34.043912489636,-118.251246705353,census
FA0030879,33.895989575997,-118.251921003975,census
FA0293228,33.88924440491,-118.138070731897,census
FA0271879,33.885126806052,-118.411029684587,census
FA0274902,34.270770236491,-118.502141896774,census
FA0006324,33.914088853933,-118.071217117656,census
FA0006325,34.016780505361,-118.497507998904,census
FA0049494,33.96978321816,-118.164320803307,census
FA0294573,34.172919082584,-118.379556829799,census
FA0270540,33.790954050296,-118.2658455535,census
FA0049499,34.017302252566,-118.106015343021,census
FA0064238,33.987485028361,-117.905918703641,census
FA0271869,34.031623383466,-118.467733550991,census
FA0270535,34.067231263273,-118.383756835683,census
FA0326676,33.941984067856,-118.050753559612,census
FA0030860,33.965046751736,-118.151306272887,census
FA0291473,34.085386245146,-118.309085142995,census
FA0054833,34.027080426063,-118.219622314655,census
FA0163153,34.149198699329,-118.818817454708,census
FA0314676,34.087215035072,-118.381139287977,census
FA0314673,34.167068963719,-118.375872148241,census
FA0239738,34.135971577252,-118.054182070973,census
FA0258016,34.075825864973,-118.383664121447,census
FA0069937,34.429915793966,-118.554885214253,census
FA0300035,34.134720687506,-118.000736625856,census
FA0049487,34.06237091082,-118.345653869284,census
FA0049486,34.154741478016,-118.643450246755,census
FA0030872,34.017046030614,-118.105037358007,census
FA0356921,33.981527571216,-118.218457709654,census
FA0274965,33.939684027041,-118.21429441949,census
FA0029882,33.941495715517,-118.133199231867,census
FA0163146,33.841973737475,-118.262858530256,census
FA0030873,34.039709082532,-118.080900109391,census
FA0268289,33.95867796004,-118.140277262473,census
FA0294510,34.186566539027,-118.316411055535,census
FA0005895,34.181472749288,-118.311712435462,census
FA0222048,34.054978859689,-118.031087525223,census
FA0069944,34.095676939531,-118.371990182566,census
FA0295838,34.032583956134,-118.494587533175,census
FA0051788,34.031172737427,-118.446713372877,census
FA0248692,34.415546975246,-118.456226226417,census
FA0248690,34.177675303652,-118.318561148225,census
FA0049479,34.035600347442,-118.685302931414,census
FA0024198,34.085316250523,-117.966023227107,census
FA0070927,34.062864499031,-118.019869927478,census
FA0302671,33.872742872243,-118.316438054864,census
FA0274955,33.83370739731,-118.353116584185,census
FA0356932,34.118642638777,-118.192103008629,census
FA0289172,34.121196581107,-118.205735682082,census
FA0003262,34.586219455461,-118.147532506859,census
